MovieID,Title,Image,Rating
1003,Extreme Measures (1996),MovieImages/1003.jpg,
1004,"Glimmer Man, The (1996)",MovieImages/1004.jpg,
1005,D3: The Mighty Ducks (1996),MovieImages/1005.jpg,
1006,"Chamber, The (1996)",MovieImages/1006.jpg,
1007,"Apple Dumpling Gang, The (1975)",MovieImages/1007.jpg,
1008,"Davy Crockett, King of the Wild Frontier (1955)",MovieImages/1008.jpg,
1009,Escape to Witch Mountain (1975),MovieImages/1009.jpg,
1010,"Love Bug, The (1969)",MovieImages/1010.jpg,
1011,Herbie Rides Again (1974),MovieImages/1011.jpg,
1012,Old Yeller (1957),MovieImages/1012.jpg,
1013,"Parent Trap, The (1961)",MovieImages/1013.jpg,
1014,Pollyanna (1960),MovieImages/1014.jpg,
1015,Homeward Bound: The Incredible Journey (1993),MovieImages/1015.jpg,
1016,"Shaggy Dog, The (1959)",MovieImages/1016.jpg,
1017,Swiss Family Robinson (1960),MovieImages/1017.jpg,
1018,That Darn Cat! (1965),MovieImages/1018.jpg,
1019,"20,000 Leagues Under the Sea (1954)",MovieImages/1019.jpg,
1020,Cool Runnings (1993),MovieImages/1020.jpg,
1021,Angels in the Outfield (1994),MovieImages/1021.jpg,
1022,Cinderella (1950),MovieImages/1022.jpg,
1023,Winnie the Pooh and the Blustery Day (1968),MovieImages/1023.jpg,
1024,"Three Caballeros, The (1945)",MovieImages/1024.jpg,
1025,"Sword in the Stone, The (1963)",MovieImages/1025.jpg,
1026,So Dear to My Heart (1949),MovieImages/1026.jpg,
1027,Robin Hood: Prince of Thieves (1991),MovieImages/1027.jpg,
1028,Mary Poppins (1964),MovieImages/1028.jpg,
1029,Dumbo (1941),MovieImages/1029.jpg,
1030,Pete's Dragon (1977),MovieImages/1030.jpg,
1031,Bedknobs and Broomsticks (1971),MovieImages/1031.jpg,
1032,Alice in Wonderland (1951),MovieImages/1032.jpg,
1033,"Fox and the Hound, The (1981)",MovieImages/1033.jpg,
1034,Freeway (1996),MovieImages/1034.jpg,
1035,"Sound of Music, The (1965)",MovieImages/1035.jpg,
1036,Die Hard (1988),MovieImages/1036.jpg,
1037,"Lawnmower Man, The (1992)",MovieImages/1037.jpg,
1038,Unhook the Stars (1996),MovieImages/1038.jpg,
1039,Synthetic Pleasures (1995),MovieImages/1039.jpg,
1040,"Secret Agent, The (1996)",MovieImages/1040.jpg,
1041,Secrets & Lies (1996),MovieImages/1041.jpg,
1042,That Thing You Do! (1996),MovieImages/1042.jpg,
1043,To Gillian on Her 37th Birthday (1996),MovieImages/1043.jpg,
1044,Surviving Picasso (1996),MovieImages/1044.jpg,
1045,Love Is All There Is (1996),MovieImages/1045.jpg,
1046,Beautiful Thing (1996),MovieImages/1046.jpg,
1047,"Long Kiss Goodnight, The (1996)",MovieImages/1047.jpg,
1049,"Ghost and the Darkness, The (1996)",MovieImages/1049.jpg,
1050,Looking for Richard (1996),MovieImages/1050.jpg,
1051,Trees Lounge (1996),MovieImages/1051.jpg,
1052,"Proprietor, The (1996)",MovieImages/1052.jpg,
1053,Normal Life (1996),MovieImages/1053.jpg,
1054,Get on the Bus (1996),MovieImages/1054.jpg,
1055,Shadow Conspiracy (1997),MovieImages/1055.jpg,
1056,Jude (1996),MovieImages/1056.jpg,
1057,Everyone Says I Love You (1996),MovieImages/1057.jpg,
1058,Bitter Sugar (Azucar Amargo) (1996),MovieImages/1058.jpg,
1059,William Shakespeare's Romeo and Juliet (1996),MovieImages/1059.jpg,
1060,Swingers (1996),MovieImages/1060.jpg,
1061,Sleepers (1996),MovieImages/1061.jpg,
1062,"Sunchaser, The (1996)",MovieImages/1062.jpg,
1063,Johns (1996),MovieImages/1063.jpg,
1064,Aladdin and the King of Thieves (1996),MovieImages/1064.jpg,
1065,"Woman in Question, The (1950)",MovieImages/1065.jpg,
1066,Shall We Dance? (1937),MovieImages/1066.jpg,
1067,"Damsel in Distress, A (1937)",MovieImages/1067.jpg,
1068,Crossfire (1947),MovieImages/1068.jpg,
1069,"Murder, My Sweet (1944)",MovieImages/1069.jpg,
1070,Macao (1952),MovieImages/1070.jpg,
1071,For the Moment (1994),MovieImages/1071.jpg,
1073,Willy Wonka and the Chocolate Factory (1971),MovieImages/1073.jpg,
1075,"Sexual Life of the Belgians, The (1994)",MovieImages/1075.jpg,
1076,"Innocents, The (1961)",MovieImages/1076.jpg,
1077,Sleeper (1973),MovieImages/1077.jpg,
1078,Bananas (1971),MovieImages/1078.jpg,
1079,"Fish Called Wanda, A (1988)",MovieImages/1079.jpg,
1080,Monty Python's Life of Brian (1979),MovieImages/1080.jpg,
1081,Victor/Victoria (1982),MovieImages/1081.jpg,
1082,"Candidate, The (1972)",MovieImages/1082.jpg,
1083,"Great Race, The (1965)",MovieImages/1083.jpg,
1084,Bonnie and Clyde (1967),MovieImages/1084.jpg,
1085,"Old Man and the Sea, The (1958)",MovieImages/1085.jpg,
1086,Dial M for Murder (1954),MovieImages/1086.jpg,
1087,Madame Butterfly (1995),MovieImages/1087.jpg,
1088,Dirty Dancing (1987),MovieImages/1088.jpg,
1089,Reservoir Dogs (1992),MovieImages/1089.jpg,
1090,Platoon (1986),MovieImages/1090.jpg,
1091,Weekend at Bernie's (1989),MovieImages/1091.jpg,
1092,Basic Instinct (1992),MovieImages/1092.jpg,
1093,"Doors, The (1991)",MovieImages/1093.jpg,
1094,"Crying Game, The (1992)",MovieImages/1094.jpg,
1095,Glengarry Glen Ross (1992),MovieImages/1095.jpg,
1096,Sophie's Choice (1982),MovieImages/1096.jpg,
1097,E.T. the Extra-Terrestrial (1982),MovieImages/1097.jpg,
1098,"Search for One-eye Jimmy, The (1996)",MovieImages/1098.jpg,
1099,"Christmas Carol, A (1938)",MovieImages/1099.jpg,
1100,Days of Thunder (1990),MovieImages/1100.jpg,
1101,Top Gun (1986),MovieImages/1101.jpg,
1102,American Strays (1996),MovieImages/1102.jpg,
1103,Rebel Without a Cause (1955),MovieImages/1103.jpg,
1104,"Streetcar Named Desire, A (1951)",MovieImages/1104.jpg,
1105,Children of the Corn IV: The Gathering (1996),MovieImages/1105.jpg,
1106,"Leopard Son, The (1996)",MovieImages/1106.jpg,
1107,Loser (1991),MovieImages/1107.jpg,
1108,Prerokbe Ognja (1995),MovieImages/1108.jpg,
1109,Charm's Incidents (1996),MovieImages/1109.jpg,
1110,Bird of Prey (1996),MovieImages/1110.jpg,
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),MovieImages/1111.jpg,
1112,Palookaville (1996),MovieImages/1112.jpg,
1113,"Associate, The (1996)",MovieImages/1113.jpg,
1114,"Funeral, The (1996)",MovieImages/1114.jpg,
1115,Sleepover (1995),MovieImages/1115.jpg,
1116,"Single Girl, A (La Fille Seule) (1995)",MovieImages/1116.jpg,
1117,"Eighth Day, The (Le Huitième jour ) (1996)",MovieImages/1117.jpg,
1118,Tashunga (1995),MovieImages/1118.jpg,
1119,Drunks (1997),MovieImages/1119.jpg,
1120,"People vs. Larry Flynt, The (1996)",MovieImages/1120.jpg,
1121,Glory Daze (1996),MovieImages/1121.jpg,
1122,Plutonium Circus (1995),MovieImages/1122.jpg,
1123,"Perfect Candidate, A (1996)",MovieImages/1123.jpg,
1124,On Golden Pond (1981),MovieImages/1124.jpg,
1125,"Return of the Pink Panther, The (1974)",MovieImages/1125.jpg,
1126,Drop Dead Fred (1991),MovieImages/1126.jpg,
1127,"Abyss, The (1989)",MovieImages/1127.jpg,
1128,"Fog, The (1980)",MovieImages/1128.jpg,
1129,Escape from New York (1981),MovieImages/1129.jpg,
1130,"Howling, The (1980)",MovieImages/1130.jpg,
1131,Jean de Florette (1986),MovieImages/1131.jpg,
1132,Manon of the Spring (Manon des sources) (1986),MovieImages/1132.jpg,
1133,Talking About Sex (1994),MovieImages/1133.jpg,
1134,Johnny 100 Pesos (1993),MovieImages/1134.jpg,
1135,Private Benjamin (1980),MovieImages/1135.jpg,
1136,Monty Python and the Holy Grail (1974),MovieImages/1136.jpg,
1137,Hustler White (1996),MovieImages/1137.jpg,
1138,Dadetown (1995),MovieImages/1138.jpg,
1139,Everything Relative (1996),MovieImages/1139.jpg,
1140,Entertaining Angels: The Dorothy Day Story (1996),MovieImages/1140.jpg,
1141,Hoogste tijd (1995),MovieImages/1141.jpg,
1142,Get Over It (1996),MovieImages/1142.jpg,
1143,Three Lives and Only One Death (1996),MovieImages/1143.jpg,
1144,"Line King: Al Hirschfeld, The (1996)",MovieImages/1144.jpg,
1145,Snowriders (1996),MovieImages/1145.jpg,
1146,Curtis's Charm (1995),MovieImages/1146.jpg,
1147,When We Were Kings (1996),MovieImages/1147.jpg,
1148,"Wrong Trousers, The (1993)",MovieImages/1148.jpg,
1149,JLG/JLG - autoportrait de décembre (1994),MovieImages/1149.jpg,
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",MovieImages/1150.jpg,
1151,Faust (1994),MovieImages/1151.jpg,
1152,He Walked by Night (1948),MovieImages/1152.jpg,
1153,Raw Deal (1948),MovieImages/1153.jpg,
1154,T-Men (1947),MovieImages/1154.jpg,
1155,"Invitation, The (Zaproszenie) (1986)",MovieImages/1155.jpg,
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",MovieImages/1156.jpg,
1157,"Symphonie pastorale, La (1946)",MovieImages/1157.jpg,
1158,Here Comes Cookie (1935),MovieImages/1158.jpg,
1159,Love in Bloom (1935),MovieImages/1159.jpg,
1160,Six of a Kind (1934),MovieImages/1160.jpg,
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",MovieImages/1161.jpg,
1162,"Ruling Class, The (1972)",MovieImages/1162.jpg,
1163,Mina Tannenbaum (1994),MovieImages/1163.jpg,
1164,Two or Three Things I Know About Her (1966),MovieImages/1164.jpg,
1165,"Bloody Child, The (1996)",MovieImages/1165.jpg,
1166,Farmer & Chase (1995),MovieImages/1166.jpg,
1167,Dear God (1996),MovieImages/1167.jpg,
1168,Bad Moon (1996),MovieImages/1168.jpg,
1169,American Dream (1990),MovieImages/1169.jpg,
1170,Best of the Best 3: No Turning Back (1995),MovieImages/1170.jpg,
1171,Bob Roberts (1992),MovieImages/1171.jpg,
1172,Cinema Paradiso (1988),MovieImages/1172.jpg,
1173,"Cook the Thief His Wife & Her Lover, The (1989)",MovieImages/1173.jpg,
1174,Grosse Fatigue (1994),MovieImages/1174.jpg,
1175,Delicatessen (1991),MovieImages/1175.jpg,
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",MovieImages/1176.jpg,
1177,Enchanted April (1991),MovieImages/1177.jpg,
1178,Paths of Glory (1957),MovieImages/1178.jpg,
1179,"Grifters, The (1990)",MovieImages/1179.jpg,
1180,Hear My Song (1991),MovieImages/1180.jpg,
1181,"Shooter, The (1995)",MovieImages/1181.jpg,
1183,"English Patient, The (1996)",MovieImages/1183.jpg,
1184,Mediterraneo (1991),MovieImages/1184.jpg,
1185,My Left Foot (1989),MovieImages/1185.jpg,
1186,"Sex, Lies, and Videotape (1989)",MovieImages/1186.jpg,
1187,Passion Fish (1992),MovieImages/1187.jpg,
1188,Strictly Ballroom (1992),MovieImages/1188.jpg,
1189,"Thin Blue Line, The (1988)",MovieImages/1189.jpg,
1190,Tie Me Up! Tie Me Down! (1990),MovieImages/1190.jpg,
1191,Madonna: Truth or Dare (1991),MovieImages/1191.jpg,
1192,Paris Is Burning (1990),MovieImages/1192.jpg,
1193,One Flew Over the Cuckoo's Nest (1975),MovieImages/1193.jpg,
1194,Up in Smoke (1978),MovieImages/1194.jpg,
1196,Star Wars: Episode V - The Empire Strikes Back (1980),MovieImages/1196.jpg,
1197,"Princess Bride, The (1987)",MovieImages/1197.jpg,
1198,Raiders of the Lost Ark (1981),MovieImages/1198.jpg,
1199,Brazil (1985),MovieImages/1199.jpg,
1200,Aliens (1986),MovieImages/1200.jpg,
1201,"Good, The Bad and The Ugly, The (1966)",MovieImages/1201.jpg,
1202,Withnail and I (1987),MovieImages/1202.jpg,
1203,12 Angry Men (1957),MovieImages/1203.jpg,
1204,Lawrence of Arabia (1962),MovieImages/1204.jpg,
1205,"Transformers: The Movie, The (1986)",MovieImages/1205.jpg,
1206,"Clockwork Orange, A (1971)",MovieImages/1206.jpg,
1207,To Kill a Mockingbird (1962),MovieImages/1207.jpg,
1208,Apocalypse Now (1979),MovieImages/1208.jpg,
1209,Once Upon a Time in the West (1969),MovieImages/1209.jpg,
1210,Star Wars: Episode VI - Return of the Jedi (1983),MovieImages/1210.jpg,
1211,Wings of Desire (Der Himmel über Berlin) (1987),MovieImages/1211.jpg,
1212,"Third Man, The (1949)",MovieImages/1212.jpg,
1213,GoodFellas (1990),MovieImages/1213.jpg,
1214,Alien (1979),MovieImages/1214.jpg,
1215,Army of Darkness (1993),MovieImages/1215.jpg,
1216,"Big Blue, The (Le Grand Bleu) (1988)",MovieImages/1216.jpg,
1217,Ran (1985),MovieImages/1217.jpg,
1218,"Killer, The (Die xue shuang xiong) (1989)",MovieImages/1218.jpg,
1219,Psycho (1960),MovieImages/1219.jpg,
1220,"Blues Brothers, The (1980)",MovieImages/1220.jpg,
1221,"Godfather: Part II, The (1974)",MovieImages/1221.jpg,
1222,Full Metal Jacket (1987),MovieImages/1222.jpg,
1223,"Grand Day Out, A (1992)",MovieImages/1223.jpg,
1224,Henry V (1989),MovieImages/1224.jpg,
1225,Amadeus (1984),MovieImages/1225.jpg,
1226,"Quiet Man, The (1952)",MovieImages/1226.jpg,
1227,Once Upon a Time in America (1984),MovieImages/1227.jpg,
1228,Raging Bull (1980),MovieImages/1228.jpg,
1230,Annie Hall (1977),MovieImages/1230.jpg,
1231,"Right Stuff, The (1983)",MovieImages/1231.jpg,
1232,Stalker (1979),MovieImages/1232.jpg,
1233,"Boat, The (Das Boot) (1981)",MovieImages/1233.jpg,
1234,"Sting, The (1973)",MovieImages/1234.jpg,
1235,Harold and Maude (1971),MovieImages/1235.jpg,
1236,Trust (1990),MovieImages/1236.jpg,
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",MovieImages/1237.jpg,
1238,Local Hero (1983),MovieImages/1238.jpg,
1240,"Terminator, The (1984)",MovieImages/1240.jpg,
1241,Braindead (1992),MovieImages/1241.jpg,
1242,Glory (1989),MovieImages/1242.jpg,
1243,Rosencrantz and Guildenstern Are Dead (1990),MovieImages/1243.jpg,
1244,Manhattan (1979),MovieImages/1244.jpg,
1245,Miller's Crossing (1990),MovieImages/1245.jpg,
1246,Dead Poets Society (1989),MovieImages/1246.jpg,
1247,"Graduate, The (1967)",MovieImages/1247.jpg,
1248,Touch of Evil (1958),MovieImages/1248.jpg,
1249,Nikita (La Femme Nikita) (1990),MovieImages/1249.jpg,
1250,"Bridge on the River Kwai, The (1957)",MovieImages/1250.jpg,
1251,8 1/2 (1963),MovieImages/1251.jpg,
1252,Chinatown (1974),MovieImages/1252.jpg,
1253,"Day the Earth Stood Still, The (1951)",MovieImages/1253.jpg,
1254,"Treasure of the Sierra Madre, The (1948)",MovieImages/1254.jpg,
1255,Bad Taste (1987),MovieImages/1255.jpg,
1256,Duck Soup (1933),MovieImages/1256.jpg,
1257,Better Off Dead... (1985),MovieImages/1257.jpg,
1258,"Shining, The (1980)",MovieImages/1258.jpg,
1259,Stand by Me (1986),MovieImages/1259.jpg,
1260,M (1931),MovieImages/1260.jpg,
1261,Evil Dead II (Dead By Dawn) (1987),MovieImages/1261.jpg,
1262,"Great Escape, The (1963)",MovieImages/1262.jpg,
1263,"Deer Hunter, The (1978)",MovieImages/1263.jpg,
1264,Diva (1981),MovieImages/1264.jpg,
1265,Groundhog Day (1993),MovieImages/1265.jpg,
1266,Unforgiven (1992),MovieImages/1266.jpg,
1267,"Manchurian Candidate, The (1962)",MovieImages/1267.jpg,
1268,Pump Up the Volume (1990),MovieImages/1268.jpg,
1269,Arsenic and Old Lace (1944),MovieImages/1269.jpg,
1270,Back to the Future (1985),MovieImages/1270.jpg,
1271,Fried Green Tomatoes (1991),MovieImages/1271.jpg,
1272,Patton (1970),MovieImages/1272.jpg,
1273,Down by Law (1986),MovieImages/1273.jpg,
1274,Akira (1988),MovieImages/1274.jpg,
1275,Highlander (1986),MovieImages/1275.jpg,
1276,Cool Hand Luke (1967),MovieImages/1276.jpg,
1277,Cyrano de Bergerac (1990),MovieImages/1277.jpg,
1278,Young Frankenstein (1974),MovieImages/1278.jpg,
1279,Night on Earth (1991),MovieImages/1279.jpg,
1280,Raise the Red Lantern (1991),MovieImages/1280.jpg,
1281,"Great Dictator, The (1940)",MovieImages/1281.jpg,
1282,Fantasia (1940),MovieImages/1282.jpg,
1283,High Noon (1952),MovieImages/1283.jpg,
1284,"Big Sleep, The (1946)",MovieImages/1284.jpg,
1285,Heathers (1989),MovieImages/1285.jpg,
1286,Somewhere in Time (1980),MovieImages/1286.jpg,
1287,Ben-Hur (1959),MovieImages/1287.jpg,
1288,This Is Spinal Tap (1984),MovieImages/1288.jpg,
1289,Koyaanisqatsi (1983),MovieImages/1289.jpg,
1290,Some Kind of Wonderful (1987),MovieImages/1290.jpg,
1291,Indiana Jones and the Last Crusade (1989),MovieImages/1291.jpg,
1292,Being There (1979),MovieImages/1292.jpg,
1293,Gandhi (1982),MovieImages/1293.jpg,
1294,M*A*S*H (1970),MovieImages/1294.jpg,
1295,"Unbearable Lightness of Being, The (1988)",MovieImages/1295.jpg,
1296,"Room with a View, A (1986)",MovieImages/1296.jpg,
1297,Real Genius (1985),MovieImages/1297.jpg,
1298,Pink Floyd - The Wall (1982),MovieImages/1298.jpg,
1299,"Killing Fields, The (1984)",MovieImages/1299.jpg,
1300,My Life as a Dog (Mitt liv som hund) (1985),MovieImages/1300.jpg,
1301,Forbidden Planet (1956),MovieImages/1301.jpg,
1302,Field of Dreams (1989),MovieImages/1302.jpg,
1303,"Man Who Would Be King, The (1975)",MovieImages/1303.jpg,
1304,Butch Cassidy and the Sundance Kid (1969),MovieImages/1304.jpg,
1305,"Paris, Texas (1984)",MovieImages/1305.jpg,
1306,Until the End of the World (Bis ans Ende der Welt) (1991),MovieImages/1306.jpg,
1307,When Harry Met Sally... (1989),MovieImages/1307.jpg,
1308,I Shot a Man in Vegas (1995),MovieImages/1308.jpg,
1309,Parallel Sons (1995),MovieImages/1309.jpg,
1310,Hype! (1996),MovieImages/1310.jpg,
1311,Santa with Muscles (1996),MovieImages/1311.jpg,
1312,Female Perversions (1996),MovieImages/1312.jpg,
1313,Mad Dog Time (1996),MovieImages/1313.jpg,
1314,Breathing Room (1996),MovieImages/1314.jpg,
1315,Paris Was a Woman (1995),MovieImages/1315.jpg,
1316,Anna (1996),MovieImages/1316.jpg,
1317,I'm Not Rappaport (1996),MovieImages/1317.jpg,
1318,Blue Juice (1995),MovieImages/1318.jpg,
1319,Kids of Survival (1993),MovieImages/1319.jpg,
1320,Alien³ (1992),MovieImages/1320.jpg,
1321,"American Werewolf in London, An (1981)",MovieImages/1321.jpg,
1322,Amityville 1992: It's About Time (1992),MovieImages/1322.jpg,
1323,Amityville 3-D (1983),MovieImages/1323.jpg,
1324,Amityville: Dollhouse (1996),MovieImages/1324.jpg,
1325,Amityville: A New Generation (1993),MovieImages/1325.jpg,
1326,Amityville II: The Possession (1982),MovieImages/1326.jpg,
1327,"Amityville Horror, The (1979)",MovieImages/1327.jpg,
1328,"Amityville Curse, The (1990)",MovieImages/1328.jpg,
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),MovieImages/1329.jpg,
1330,April Fool's Day (1986),MovieImages/1330.jpg,
1331,Audrey Rose (1977),MovieImages/1331.jpg,
1332,"Believers, The (1987)",MovieImages/1332.jpg,
1333,"Birds, The (1963)",MovieImages/1333.jpg,
1334,"Blob, The (1958)",MovieImages/1334.jpg,
1335,Blood Beach (1981),MovieImages/1335.jpg,
1336,Body Parts (1991),MovieImages/1336.jpg,
1337,"Body Snatcher, The (1945)",MovieImages/1337.jpg,
1339,Bram Stoker's Dracula (1992),MovieImages/1339.jpg,
1340,Bride of Frankenstein (1935),MovieImages/1340.jpg,
1341,Burnt Offerings (1976),MovieImages/1341.jpg,
1342,Candyman (1992),MovieImages/1342.jpg,
1343,Cape Fear (1991),MovieImages/1343.jpg,
1344,Cape Fear (1962),MovieImages/1344.jpg,
1345,Carrie (1976),MovieImages/1345.jpg,
1346,Cat People (1982),MovieImages/1346.jpg,
1347,"Nightmare on Elm Street, A (1984)",MovieImages/1347.jpg,
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",MovieImages/1348.jpg,
1349,Nosferatu a Venezia (1986),MovieImages/1349.jpg,
1350,"Omen, The (1976)",MovieImages/1350.jpg,
1351,Blood & Wine (1997),MovieImages/1351.jpg,
1352,Albino Alligator (1996),MovieImages/1352.jpg,
1353,"Mirror Has Two Faces, The (1996)",MovieImages/1353.jpg,
1354,Breaking the Waves (1996),MovieImages/1354.jpg,
1355,Nightwatch (1997),MovieImages/1355.jpg,
1356,Star Trek: First Contact (1996),MovieImages/1356.jpg,
1357,Shine (1996),MovieImages/1357.jpg,
1358,Sling Blade (1996),MovieImages/1358.jpg,
1359,Jingle All the Way (1996),MovieImages/1359.jpg,
1360,Identification of a Woman (Identificazione di una donna) (1982),MovieImages/1360.jpg,
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),MovieImages/1361.jpg,
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",MovieImages/1362.jpg,
1363,"Preacher's Wife, The (1996)",MovieImages/1363.jpg,
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),MovieImages/1364.jpg,
1365,Ridicule (1996),MovieImages/1365.jpg,
1366,"Crucible, The (1996)",MovieImages/1366.jpg,
1367,101 Dalmatians (1996),MovieImages/1367.jpg,
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",MovieImages/1368.jpg,
1369,I Can't Sleep (J'ai pas sommeil) (1994),MovieImages/1369.jpg,
1370,Die Hard 2 (1990),MovieImages/1370.jpg,
1371,Star Trek: The Motion Picture (1979),MovieImages/1371.jpg,
1372,Star Trek VI: The Undiscovered Country (1991),MovieImages/1372.jpg,
1373,Star Trek V: The Final Frontier (1989),MovieImages/1373.jpg,
1374,Star Trek: The Wrath of Khan (1982),MovieImages/1374.jpg,
1375,Star Trek III: The Search for Spock (1984),MovieImages/1375.jpg,
1376,Star Trek IV: The Voyage Home (1986),MovieImages/1376.jpg,
1377,Batman Returns (1992),MovieImages/1377.jpg,
1378,Young Guns (1988),MovieImages/1378.jpg,
1379,Young Guns II (1990),MovieImages/1379.jpg,
1380,Grease (1978),MovieImages/1380.jpg,
1381,Grease 2 (1982),MovieImages/1381.jpg,
1382,Marked for Death (1990),MovieImages/1382.jpg,
1383,Adrenalin: Fear the Rush (1996),MovieImages/1383.jpg,
1384,"Substance of Fire, The (1996)",MovieImages/1384.jpg,
1385,Under Siege (1992),MovieImages/1385.jpg,
1386,Terror in a Texas Town (1958),MovieImages/1386.jpg,
1387,Jaws (1975),MovieImages/1387.jpg,
1388,Jaws 2 (1978),MovieImages/1388.jpg,
1389,Jaws 3-D (1983),MovieImages/1389.jpg,
1390,My Fellow Americans (1996),MovieImages/1390.jpg,
1391,Mars Attacks! (1996),MovieImages/1391.jpg,
1392,Citizen Ruth (1996),MovieImages/1392.jpg,
1393,Jerry Maguire (1996),MovieImages/1393.jpg,
1394,Raising Arizona (1987),MovieImages/1394.jpg,
1395,Tin Men (1987),MovieImages/1395.jpg,
1396,Sneakers (1992),MovieImages/1396.jpg,
1397,Bastard Out of Carolina (1996),MovieImages/1397.jpg,
1398,In Love and War (1996),MovieImages/1398.jpg,
1399,Marvin's Room (1996),MovieImages/1399.jpg,
1400,Somebody is Waiting (1996),MovieImages/1400.jpg,
1401,Ghosts of Mississippi (1996),MovieImages/1401.jpg,
1404,Night Falls on Manhattan (1997),MovieImages/1404.jpg,
1405,Beavis and Butt-head Do America (1996),MovieImages/1405.jpg,
1406,"Cérémonie, La (1995)",MovieImages/1406.jpg,
1407,Scream (1996),MovieImages/1407.jpg,
1408,"Last of the Mohicans, The (1992)",MovieImages/1408.jpg,
1409,Michael (1996),MovieImages/1409.jpg,
1410,"Evening Star, The (1996)",MovieImages/1410.jpg,
1411,Hamlet (1996),MovieImages/1411.jpg,
1412,Some Mother's Son (1996),MovieImages/1412.jpg,
1413,"Whole Wide World, The (1996)",MovieImages/1413.jpg,
1414,Mother (1996),MovieImages/1414.jpg,
1415,"Thieves (Voleurs, Les) (1996)",MovieImages/1415.jpg,
1416,Evita (1996),MovieImages/1416.jpg,
1417,"Portrait of a Lady, The (1996)",MovieImages/1417.jpg,
1419,Walkabout (1971),MovieImages/1419.jpg,
1420,Message to Love: The Isle of Wight Festival (1996),MovieImages/1420.jpg,
1421,Grateful Dead (1995),MovieImages/1421.jpg,
1422,Murder at 1600 (1997),MovieImages/1422.jpg,
1423,Hearts and Minds (1996),MovieImages/1423.jpg,
1424,Inside (1996),MovieImages/1424.jpg,
1425,Fierce Creatures (1997),MovieImages/1425.jpg,
1426,Zeus and Roxanne (1997),MovieImages/1426.jpg,
1427,Turbulence (1997),MovieImages/1427.jpg,
1428,Angel Baby (1995),MovieImages/1428.jpg,
1429,Jackie Chan's First Strike (1996),MovieImages/1429.jpg,
1430,Underworld (1997),MovieImages/1430.jpg,
1431,Beverly Hills Ninja (1997),MovieImages/1431.jpg,
1432,Metro (1997),MovieImages/1432.jpg,
1433,"Machine, The (1994)",MovieImages/1433.jpg,
1434,"Stranger, The (1994)",MovieImages/1434.jpg,
1436,Falling in Love Again (1980),MovieImages/1436.jpg,
1437,"Cement Garden, The (1993)",MovieImages/1437.jpg,
1438,Dante's Peak (1997),MovieImages/1438.jpg,
1439,Meet Wally Sparks (1997),MovieImages/1439.jpg,
1440,Amos & Andrew (1993),MovieImages/1440.jpg,
1441,Benny & Joon (1993),MovieImages/1441.jpg,
1442,Prefontaine (1997),MovieImages/1442.jpg,
1443,"Tickle in the Heart, A (1996)",MovieImages/1443.jpg,
1444,Guantanamera (1994),MovieImages/1444.jpg,
1445,McHale's Navy (1997),MovieImages/1445.jpg,
1446,Kolya (1996),MovieImages/1446.jpg,
1447,Gridlock'd (1997),MovieImages/1447.jpg,
1448,Fire on the Mountain (1996),MovieImages/1448.jpg,
1449,Waiting for Guffman (1996),MovieImages/1449.jpg,
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),MovieImages/1450.jpg,
1453,"Beautician and the Beast, The (1997)",MovieImages/1453.jpg,
1454,SubUrbia (1997),MovieImages/1454.jpg,
1455,Hotel de Love (1996),MovieImages/1455.jpg,
1456,"Pest, The (1997)",MovieImages/1456.jpg,
1457,Fools Rush In (1997),MovieImages/1457.jpg,
1458,Touch (1997),MovieImages/1458.jpg,
1459,Absolute Power (1997),MovieImages/1459.jpg,
1460,That Darn Cat! (1997),MovieImages/1460.jpg,
1461,Vegas Vacation (1997),MovieImages/1461.jpg,
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),MovieImages/1462.jpg,
1463,That Old Feeling (1997),MovieImages/1463.jpg,
1464,Lost Highway (1997),MovieImages/1464.jpg,
1465,Rosewood (1997),MovieImages/1465.jpg,
1466,Donnie Brasco (1997),MovieImages/1466.jpg,
1467,Salut cousin! (1996),MovieImages/1467.jpg,
1468,Booty Call (1997),MovieImages/1468.jpg,
1470,Rhyme & Reason (1997),MovieImages/1470.jpg,
1471,Boys Life 2 (1997),MovieImages/1471.jpg,
1472,City of Industry (1997),MovieImages/1472.jpg,
1473,Best Men (1997),MovieImages/1473.jpg,
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),MovieImages/1474.jpg,
1475,Kama Sutra: A Tale of Love (1996),MovieImages/1475.jpg,
1476,Private Parts (1997),MovieImages/1476.jpg,
